fullStreetName,CoordList
COTTAGE GROVE RD,"[(-89.29401345862163, 43.08430319627666), (-89.28975609203161, 43.08435303979618)]"
COTTAGE GROVE RD,"[(-89.28975610615912, 43.08447247614589), (-89.28747317820213, 43.084501996465114)]"
COTTAGE GROVE RD,"[(-89.28975609203161, 43.08435303979618), (-89.28746901803426, 43.08439030960891)]"
COTTAGE GROVE RD,"[(-89.28746901803426, 43.08439030960891), (-89.28655193065978, 43.084398929433)]"
COTTAGE GROVE RD,"[(-89.28747317820213, 43.084501996465114), (-89.2865542937723, 43.08452343344759)]"
COTTAGE GROVE RD,"[(-89.31911472026957, 43.08389111715493), (-89.3190147435363, 43.0838948299859), (-89.31891473444685, 43.083898059345834), (-89.31881469914065, 43.08390080704029), (-89.31871464007895, 43.083903071271344), (-89.31861456462916, 43.083904853845645), (-89.31851447402616, 43.0839061520641), (-89.31841437440924, 43.08390696773239), (-89.31831106155985, 43.083907513966174), (-89.31820775409814, 43.08390850386173), (-89.3181044569338, 43.08390993742354), (-89.3180011725207, 43.08391181465384), (-89.317897904542, 43.083914134655956), (-89.31779465667809, 43.08391689833335), (-89.31769143384021, 43.08392010479055), (-89.31658278243373, 43.08395433319253), (-89.31656077822629, 43.0839548133398), (-89.31653876382796, 43.083954792116785), (-89.3165167613419, 43.08395427044403), (-89.31649479164464, 43.08395324834085), (-89.31647287561125, 43.083951726726575), (-89.3164510353447, 43.08394970652179), (-89.3164292904874, 43.0839471913451), (-89.31640766314389, 43.08394418121699), (-89.31638617295337, 43.08394068155633), (-89.31636484201728, 43.08393669418375), (-89.31634368997642, 43.08393222361813), (-89.3163227377011, 43.083927273479155), (-89.31630200483043, 43.083921849185806), (-89.31628151223319, 43.08391595525799), (-89.31626127831726, 43.0839095989137)]"
COTTAGE GROVE RD,"[(-89.30316307000376, 43.08415441576053), (-89.30305832022188, 43.08415664972655), (-89.30298527613691, 43.08415774739546)]"
COTTONTAIL TRL,"[(-89.27341536288225, 43.07954427319189), (-89.27282075176727, 43.07995201037138), (-89.2728005871805, 43.079965490095084), (-89.27277993485174, 43.079978565932265), (-89.27275881076153, 43.079991230702724), (-89.27273722844343, 43.0800034736226), (-89.27271520511042, 43.08001528571312), (-89.27269275428732, 43.08002665979082), (-89.27266989564534, 43.08003758598009), (-89.272646643935, 43.0800480579992), (-89.27262301513947, 43.080058067767894), (-89.27259902769761, 43.08006760720911), (-89.27257470004399, 43.080076670046), (-89.27255004693164, 43.08008524909681), (-89.27252508802096, 43.080093338986515), (-89.27249984174442, 43.08010093433827), (-89.27247432531097, 43.08010802797362), (-89.27244855715107, 43.08011461541607), (-89.27242255692293, 43.080120692190576), (-89.27239634305484, 43.0801262547207), (-89.27236993398157, 43.08013129672974), (-89.27234334935498, 43.080135816443075), (-89.2723166088313, 43.080139810285914), (-89.27228973206674, 43.080143274683465), (-89.27226273625733, 43.080146207857986), (-89.27223564351075, 43.08014860803814)]"
COTTONTAIL TRL,"[(-89.27509144295979, 43.07837036791319), (-89.27426366767925, 43.07894938494918)]"
COTTONTAIL TRL,"[(-89.27426366767925, 43.07894938494918), (-89.27341536288225, 43.07954427319189)]"
COTTONTAIL TRL,"[(-89.27635496541896, 43.07490873620325), (-89.27636527278298, 43.075432817625305), (-89.27636604333456, 43.075457376135724), (-89.27636751011254, 43.075481916631134), (-89.2763696731413, 43.075506429210385), (-89.27637253244504, 43.07553090397227), (-89.27637608559675, 43.07555532921239), (-89.27638033139064, 43.075579695928056), (-89.27638526862974, 43.07560399151621), (-89.27639089365039, 43.075628207871176), (-89.27639720648338, 43.075652332391414), (-89.27640420224155, 43.075676355169456), (-89.2764118784956, 43.07570026540089)]"
COTTONTAIL TRL,"[(-89.2764118784956, 43.07570026540089), (-89.27640116502873, 43.07652240994713)]"
COTTONTAIL TRL,"[(-89.27640116502873, 43.07652240994713), (-89.2764014733117, 43.07701645012524), (-89.27639851170623, 43.077041822967594), (-89.27639484418957, 43.0770671472049), (-89.27639047079079, 43.07709241023564), (-89.27638539398606, 43.07711760306192), (-89.27637961503014, 43.07714271398382), (-89.27637313762929, 43.077167733104865), (-89.27636605707983, 43.07719234370995), (-89.27635830022606, 43.07721684544021), (-89.2763498695508, 43.07724122659734), (-89.27634076998605, 43.07726547818639), (-89.27633100401252, 43.07728958940917), (-89.27632057533218, 43.077313552169315), (-89.27630949010941, 43.0773373556732), (-89.27629775082279, 43.0773609900227), (-89.27628536240657, 43.07738444532277), (-89.27627233101865, 43.077407713480156), (-89.27625866282355, 43.07743078370114), (-89.27624436029768, 43.07745364698781), (-89.27622943205908, 43.07747629344965), (-89.27621388303804, 43.07749871499178), (-89.27619771939679, 43.077520901720774), (-89.27618094852357, 43.07754284464468), (-89.27616357535076, 43.077564534768506), (-89.2761456097223, 43.077585963103544), (-89.2761270577964, 43.077607121556454), (-89.27610792573353, 43.07762800113374), (-89.27608822337773, 43.077648592846685), (-89.27606795811296, 43.07766888950355), (-89.27604713732775, 43.07768888211251), (-89.27602577086624, 43.077708561684794), (-89.27600386733829, 43.07772792193036)]"
COTTONTAIL TRL,"[(-89.27600386733829, 43.07772792193036), (-89.2758323807599, 43.07785668212955), (-89.27509144295979, 43.07837036791319)]"
DARWIN RD,"[(-89.35515665504234, 43.12893148434254), (-89.35342529497593, 43.128892870609015), (-89.34934016723496, 43.12880165541963), (-89.34862698926686, 43.1287857169387)]"
DAYTON ST,"[(-89.38614538690521, 43.076190310152114), (-89.38497867636954, 43.07700593311047)]"
DAYTON ST,"[(-89.38497867636954, 43.07700593311047), (-89.38429867370442, 43.0774840078798), (-89.38428723020039, 43.07749150913863), (-89.38427531053154, 43.07749859979193), (-89.3842629417206, 43.07750526454677), (-89.38425015324562, 43.07751148901107), (-89.38423697212936, 43.077517257892005), (-89.3842234303052, 43.07752255769851), (-89.38420955847738, 43.07752737673924), (-89.38419538857752, 43.07753170422357), (-89.38418095130908, 43.07753553026042), (-89.38416628228616, 43.07753884586051), (-89.38415141343836, 43.07754164383361), (-89.38413637915102, 43.07754391699019), (-89.3841212138077, 43.07754566084111), (-89.38410595179221, 43.07754687089735), (-89.38409062748701, 43.07754754446995)]"
DAYTON ST,"[(-89.39590520596037, 43.07087530792948), (-89.39749511698167, 43.0709012434261), (-89.39751730460547, 43.07090160555881)]"
DAYTON ST,"[(-89.3947356982222, 43.07085528385541), (-89.39590239688617, 43.070875307283465), (-89.39590520596037, 43.07087530792948)]"
DAYTON ST,"[(-89.39412465393404, 43.0708408904343), (-89.3947356982222, 43.07085528385541)]"
DAYTON ST,"[(-89.39263350438567, 43.07159802873485), (-89.39353925596058, 43.070956069120406), (-89.39355356637857, 43.07094588803984), (-89.39356837875613, 43.07093609952807), (-89.39358367344221, 43.07092671888172), (-89.39359942955981, 43.07091775779681), (-89.39361562500432, 43.070909227968905), (-89.39363223767062, 43.070901141993716), (-89.39364924668222, 43.070893510667155), (-89.39366662747994, 43.07088634388397), (-89.39368435673242, 43.07087965153941), (-89.39370240988086, 43.07087344262811), (-89.39372076359432, 43.070867726145266), (-89.39373939208721, 43.070862509285064), (-89.3937582708018, 43.07085779924205), (-89.39377737272527, 43.07085360231023), (-89.39379667207254, 43.07084992478367), (-89.3938161442872, 43.070846771156795), (-89.39383576112952, 43.070844145923004), (-89.39412465393404, 43.0708408904343)]"
DAYTON ST,"[(-89.38730126818805, 43.07537167724796), (-89.38792339480815, 43.074935664037454), (-89.38793404589788, 43.0749273538825), (-89.38794419130782, 43.07491870963708), (-89.38795381015599, 43.07490974749691), (-89.38796288401507, 43.074900485458684), (-89.38797139691346, 43.07489094151979), (-89.3879793304245, 43.07488113277672), (-89.38798667103076, 43.07487107992799), (-89.38799340521692, 43.074860800071555), (-89.38799951700997, 43.07485031390518), (-89.38800499780393, 43.07483964212866), (-89.38800983653766, 43.0748288045411), (-89.38801402214953, 43.07481782184158), (-89.38801754848883, 43.074806715630835), (-89.38802040694955, 43.07479550660871), (-89.38802259383665, 43.0747842163766), (-89.3880241054549, 43.074772866535824), (-89.38802493688102, 43.0747614795876), (-89.38802508687547, 43.07475007713404)]"
DAYTON ST,"[(-89.39087238373047, 43.072854089987494), (-89.39263350438567, 43.07159802873485)]"
DAYTON ST,"[(-89.38614538690521, 43.076190310152114), (-89.38730126818805, 43.07537167724796)]"
DELAWARE BLVD,"[(-89.37566213352748, 43.14645894641143), (-89.375652598633, 43.14736489607606)]"
DELAWARE BLVD,"[(-89.37545479502889, 43.14645624361196), (-89.37545087112619, 43.14736384991739)]"
DELAWARE BLVD,"[(-89.375652598633, 43.14736489607606), (-89.37564272413373, 43.14813308664578), (-89.37564204450021, 43.148145843346946), (-89.37564064452773, 43.148158569152194), (-89.37563852669211, 43.148171240660155), (-89.37563569346645, 43.14818383806978), (-89.37563215101461, 43.14819633798121), (-89.37562790549754, 43.14820872059495), (-89.37562296307838, 43.14822096341112), (-89.37561733360604, 43.148233046631645), (-89.37561102570163, 43.1482449486578), (-89.37560405044407, 43.14825664879189), (-89.37559642014028, 43.14826812813694), (-89.37558814709864, 43.14827936599571), (-89.37557924608396, 43.14829034437234), (-89.37556973309252, 43.148301042571006), (-89.37555962165933, 43.1483114434955), (-89.37554893269514, 43.148321530052385), (-89.37553768219496, 43.14833128334613)]"
DELAWARE BLVD,"[(-89.37545087112619, 43.14736384991739), (-89.3754379542499, 43.14813827325311), (-89.37543824843192, 43.14815068471604), (-89.3754392703682, 43.14816307487386), (-89.3754410200757, 43.1481754221245), (-89.37544349388546, 43.14818770216387), (-89.37544668689719, 43.148199893387854), (-89.37545059421194, 43.14821197239197), (-89.37545520724228, 43.14822391667045), (-89.37546051739932, 43.148235705517656), (-89.3754665160962, 43.14824731552755), (-89.37547319228617, 43.148258725093406), (-89.3754805324623, 43.14826991440762), (-89.37548852311923, 43.14828086186246), (-89.37549715075004, 43.148291547650174), (-89.37550639693069, 43.14830195196118), (-89.37551624692495, 43.14831205498733), (-89.37552668230799, 43.14832183781911), (-89.37553768219496, 43.14833128334613)]"
DELAWARE BLVD,"[(-89.36568929964449, 43.143001878298236), (-89.36470916446113, 43.14279433354479), (-89.36467821962586, 43.14278802277021), (-89.36464708624504, 43.14278223214519), (-89.36461577906556, 43.14277696437728), (-89.36458431652262, 43.14277222127581), (-89.36455271336227, 43.142768006448456), (-89.36452098801972, 43.14276432170452), (-89.36448915524251, 43.14276116885155), (-89.36445723223672, 43.14275854969834), (-89.36442523620835, 43.14275646605358), (-89.36439318313501, 43.14275491882545), (-89.36436109022434, 43.142753908022605), (-89.36432897345402, 43.142753434553136), (-89.36420165974219, 43.14275242415862)]"
DELAWARE BLVD,"[(-89.36574507086125, 43.14286340337979), (-89.36470810396833, 43.14263908258676), (-89.36467329952049, 43.142632853581624), (-89.36463833975142, 43.14262710693673), (-89.36460323817789, 43.1426218462591), (-89.36456800586075, 43.14261707245427), (-89.36453265877688, 43.14261278733031), (-89.3644972055288, 43.14260899179157), (-89.36446166086411, 43.14260568764555), (-89.36442603830119, 43.14260287669923), (-89.36439034890094, 43.14260055985812), (-89.36435460618341, 43.14259873712903), (-89.36431882243866, 43.14259740941823), (-89.36428301118589, 43.14259657763258), (-89.36424718471604, 43.142596241778264), (-89.36421135654913, 43.14259640186215)]"
DELAWARE BLVD,"[(-89.36421135654913, 43.14259640186215), (-89.36330527883528, 43.14257781259663), (-89.36329117334994, 43.14257725808713), (-89.3632770464819, 43.142577211216384), (-89.36326293264935, 43.14257767020184), (-89.36324886749799, 43.14257863506188), (-89.36323488421787, 43.14258010311331), (-89.36322101477151, 43.14258206987224), (-89.3632072948072, 43.1425845326567), (-89.36319375506092, 43.14258748428186), (-89.3631804287271, 43.14259091756424), (-89.36316734777084, 43.1425948253196), (-89.36315454539009, 43.14259919676399), (-89.36314204863591, 43.142604022010524), (-89.36312989070626, 43.14260929027534), (-89.36311809988584, 43.142614987171655), (-89.36310670322769, 43.14262110101227), (-89.36309573024744, 43.14262761561103), (-89.36308520554245, 43.142634516579214), (-89.3630751549426, 43.14264178592844), (-89.36306560304797, 43.142649406569845)]"
DELAWARE BLVD,"[(-89.37507783641713, 43.145577891525626), (-89.37509962046622, 43.145597722281394), (-89.37512083391135, 43.14561788223151), (-89.37514146815538, 43.14563836147177), (-89.3751615145988, 43.145659152798274), (-89.3751809634157, 43.14568024540618), (-89.37519980723728, 43.145701630291825), (-89.37521803746536, 43.145723298451124), (-89.37523564550172, 43.1457452408799), (-89.37525262397814, 43.14576744767443), (-89.3752689667555, 43.14578990893147), (-89.37528466523551, 43.14581261564689), (-89.37529971205043, 43.14583555701683), (-89.37531410229032, 43.14585872313851), (-89.37532782981592, 43.145882104108736), (-89.37534088725877, 43.14590569002364), (-89.37535326970882, 43.14592947098052), (-89.37536497102803, 43.14595343527585), (-89.37537598630637, 43.145977573006945), (-89.3753863118629, 43.146001874271306), (-89.37539594278815, 43.14602632826621), (-89.37540487417331, 43.146050923288556), (-89.37541310233671, 43.14607565033612), (-89.37542062359944, 43.146100496806255), (-89.37542743550904, 43.14612545369724), (-89.37543353438583, 43.146150509306466), (-89.37543891655022, 43.146175651931415), (-89.37544358200877, 43.14620087167117), (-89.37544752708118, 43.146226157723255), (-89.37545075054689, 43.14625149748596), (-89.37545325118263, 43.146276881957924), (-89.37545502776786, 43.14630229853749), (-89.37545607907991, 43.14632773732312), (-89.37545479502889, 43.14645624361196)]"
DELAWARE BLVD,"[(-89.37522649422392, 43.14547956548952), (-89.37525001755101, 43.14550113590547), (-89.37527296659134, 43.14552303461419), (-89.37529533397543, 43.14554525351232), (-89.37531710987473, 43.14556778539534), (-89.37533828814942, 43.14559062126025), (-89.37535886020224, 43.14561375120279), (-89.37537881866206, 43.145637168919656), (-89.37539815493139, 43.14566086450671), (-89.37541686287045, 43.14568482896077), (-89.37543493511018, 43.14570905327827), (-89.37545236428079, 43.14573352935569), (-89.37546914547305, 43.14575824639021), (-89.37548527008707, 43.14578319717786), (-89.37550073444278, 43.14580837091639), (-89.37551553240021, 43.14583375860261), (-89.37552965659002, 43.14585935123285), (-89.37554310333142, 43.14588513890485), (-89.37555586771414, 43.14591111171599), (-89.37556794359874, 43.14593725976279), (-89.37557932853213, 43.14596357494386), (-89.37559001637622, 43.14599004555554), (-89.37560000467917, 43.14601666169616), (-89.37560928852932, 43.146043415262994), (-89.37561786424692, 43.146070294553645), (-89.37562572937948, 43.1460972905663), (-89.37563288147585, 43.146124392499026), (-89.37563931685476, 43.14615159044946), (-89.37564503429368, 43.14617887451622), (-89.37565003011201, 43.146206233896905), (-89.37565430308646, 43.14623365959013), (-89.37565785199502, 43.14626114079444), (-89.3756606756163, 43.14628866580813), (-89.37566277149695, 43.14631622652957), (-89.37566414087348, 43.146343812158115), (-89.37566478252454, 43.14637141099225), (-89.37566213352748, 43.14645894641143)]"
DELAWARE BLVD,"[(-89.37353040646877, 43.1450485761594), (-89.37353039294732, 43.145048576153634), (-89.37205797517636, 43.14504794729226), (-89.37200554972789, 43.145046738909016), (-89.37195315052092, 43.145045010260866), (-89.37190078984901, 43.14504276135322), (-89.3718484738588, 43.145039993089), (-89.37179621484383, 43.14503670547363), (-89.37174402140936, 43.14503289941102), (-89.37169190338969, 43.14502857580572), (-89.3716398706199, 43.145023734662196), (-89.3715879317051, 43.14501837688444), (-89.3715360964782, 43.14501250517721), (-89.37148437477492, 43.1450061186449), (-89.37143277642888, 43.14499921909218), (-89.37138131004443, 43.14499180832327), (-89.37132998668574, 43.144983886343205), (-89.37127881372635, 43.14497545675579), (-89.3712278022306, 43.144966519566225), (-89.3711769608035, 43.1449570756786), (-89.37112629927688, 43.14494712869792), (-89.37107582502576, 43.14493668042785), (-89.37102555034356, 43.144925730874164), (-89.37097548260375, 43.14491428364073), (-89.37092563164036, 43.144902339632345), (-89.37087600605612, 43.14488990245355), (-89.37082661568422, 43.144876973909184), (-89.37077747035806, 43.14486355580409), (-89.37072857622243, 43.14484965084169), (-89.37067994433832, 43.1448352626276), (-89.37063158453974, 43.1448203920667), (-89.37058350297058, 43.14480504276241), (-89.37053571069255, 43.144789217420396)]"
